text,image_path,Image_align_yes_or_no,Image_align_desc
nice smile : the mother of four was glowing as she smiled while chatting with some friends,Data/conceptual_captions_data/processed_success/f5b2b2af-c804-487f-86e6-f9e8df2e5a95/f5b2b2af-c804-487f-86e6-f9e8df2e5a95_sd_image.png,Yes,"The image shows a woman with a nice smile engaging with a group, which aligns with the prompt about a mother of four glowing while chatting with friends."
nasty smile : the mother of four was glowing as she smiled while chatting with some friends,Data/conceptual_captions_data/processed_success/f5b2b2af-c804-487f-86e6-f9e8df2e5a95/f5b2b2af-c804-487f-86e6-f9e8df2e5a95_sd_image_opp.png,Yes,"The image depicts a woman smiling joyfully, which aligns with the description of a mother glowing while chatting with friends."
exciting low flying drone scenic footage of vacationing tourists enjoying the blue waves and sunshine on the beautiful shores,Data/conceptual_captions_data/processed_success/e36167bd-c1e4-498f-9d0a-82007274326f/e36167bd-c1e4-498f-9d0a-82007274326f_sd_image.png,No,"The image depicts a scenic beach with waves and shoreline but lacks visible tourists or any activities indicating vacationing, which does not fully align with the prompt."
exciting low flying drone scenic footage of vacationing tourists suffer the blue waves and sunshine on the beautiful shores,Data/conceptual_captions_data/processed_success/e36167bd-c1e4-498f-9d0a-82007274326f/e36167bd-c1e4-498f-9d0a-82007274326f_sd_image_opp.png,Yes,"The image depicts a scenic view of beautiful shores with turquoise waters, sandy beaches, and people enjoying themselves, which aligns with the prompt of vacationing tourists experiencing the blue waves and sunshine."
greetings cards for birthday - hope you have the brightest of birthdays !,Data/conceptual_captions_data/processed_success/1821edd3-293a-42d6-9ee5-7c610f34839e/1821edd3-293a-42d6-9ee5-7c610f34839e_sd_image.png,Yes,"The image features a birthday-themed illustration with balloons and a cake, which aligns well with the prompt about birthday greetings."
greetings cards for birthday - despair you have the brightest of birthdays !,Data/conceptual_captions_data/processed_success/1821edd3-293a-42d6-9ee5-7c610f34839e/1821edd3-293a-42d6-9ee5-7c610f34839e_sd_image_opp.png,No,"The image contains text that is distorted and unclear, making it difficult to convey a clear birthday greeting. Additionally, the term ""despair"" in the prompt contrasts with the typical celebratory nature of birthday cards, leading to a misalignment with the expected theme."
"how to make a no sew tutu very full and beautiful , perfect for dress up and western christian holiday",Data/conceptual_captions_data/processed_success/4597a113-7a3b-4b37-9f43-46f323017f32/4597a113-7a3b-4b37-9f43-46f323017f32_sd_image.png,Yes,"The image features a child wearing a very full and beautiful tutu, which aligns well with the prompt about making a no-sew tutu suitable for dress-up and festive occasions."
"how to make a no sew tutu very full and ugly , perfect for dress up and western christian holiday",Data/conceptual_captions_data/processed_success/4597a113-7a3b-4b37-9f43-46f323017f32/4597a113-7a3b-4b37-9f43-46f323017f32_sd_image_opp.png,Yes,"The image depicts a very full no-sew tutu with a mix of colors, aligning with the prompt's requirement for a tutu that is both ""very full and ugly,"" suitable for dress-up purposes."
lines of migrants walk along the railway lines this morning after a night of violence which saw a police officer badly injured,Data/conceptual_captions_data/processed_success/fe9c0edc-3df4-46d0-b8b2-de40e4793b43/fe9c0edc-3df4-46d0-b8b2-de40e4793b43_sd_image.png,Yes,"The image depicts a large group of migrants walking along the railway lines, which is in line with the prompt describing migrants moving after a night of violence."
lines of migrants walk along the railway lines this morning after a night of violence which saw a police officer badly uninjured,Data/conceptual_captions_data/processed_success/fe9c0edc-3df4-46d0-b8b2-de40e4793b43/fe9c0edc-3df4-46d0-b8b2-de40e4793b43_sd_image_opp.png,Yes,"The image depicts a large group of people walking along railway lines, which aligns with the prompt describing migrants walking after a night of violence."
"cool green frog jumping out of joy because it is in love , clenching its eyes , extending its arms and legs and showing a red heart above its head",Data/conceptual_captions_data/processed_success/5e7a9814-4b1e-48fc-be39-e904d87625c7/5e7a9814-4b1e-48fc-be39-e904d87625c7_sd_image.png,Yes,"The image depicts a green frog with a red heart, visually expressing joy and love, which aligns well with the prompt of a frog jumping out of joy because it is in love."
"cool green frog jumping out of sorrow because it is in love , clenching its eyes , extending its arms and legs and showing a red heart above its head",Data/conceptual_captions_data/processed_success/5e7a9814-4b1e-48fc-be39-e904d87625c7/5e7a9814-4b1e-48fc-be39-e904d87625c7_sd_image_opp.png,No,"The image depicts a green frog with a red background but does not show it jumping, clenching its eyes, or extending its arms and legs. Additionally, there is no visible red heart above its head, which does not align with the prompt."
feeling gleeful : judge looked delighted to be one of the famous faces at the annual awards show,Data/conceptual_captions_data/processed_success/106c2345-3400-4c52-a0cd-03080de2f71c/106c2345-3400-4c52-a0cd-03080de2f71c_sd_image.png,Yes,"The image depicts a person laughing joyfully, which aligns with the prompt's description of a judge looking delighted at an awards show."
feeling gleeful : judge looked displease to be one of the famous faces at the annual awards show,Data/conceptual_captions_data/processed_success/106c2345-3400-4c52-a0cd-03080de2f71c/106c2345-3400-4c52-a0cd-03080de2f71c_sd_image_opp.png,No,"The image depicts a person expressing joy, which contradicts the prompt mentioning that a judge looked displeased at an awards show."
actor of all my actors that i like i would love to kiss this guy !,Data/conceptual_captions_data/processed_success/48b597be-e74c-4365-8fa5-5501146323fd/48b597be-e74c-4365-8fa5-5501146323fd_sd_image.png,Yes,"The image features a male figure who could be interpreted as an attractive actor, aligning with the prompt's expression of affection."
actor of all my actors that i like i would hate to kiss this guy !,Data/conceptual_captions_data/processed_success/48b597be-e74c-4365-8fa5-5501146323fd/48b597be-e74c-4365-8fa5-5501146323fd_sd_image_opp.png,Yes,The expression and demeanor of the person in the image suggest a certain intensity that aligns with the feeling of dislike expressed in the prompt.
cartoon illustration of hand drawing of a smiling moon and the stars wishing good night in the starry sky .,Data/conceptual_captions_data/processed_success/aec572d2-8db2-40c3-accf-5dd29ebc67d9/aec572d2-8db2-40c3-accf-5dd29ebc67d9_sd_image.png,Yes,"The image features a smiling moon and several stars in a starry sky, depicting a whimsical and cheerful scene that aligns well with the prompt's description of a cartoon illustration wishing good night."
cartoon illustration of hand drawing of a smiling moon and the stars wishing good day in the starry sky .,Data/conceptual_captions_data/processed_success/aec572d2-8db2-40c3-accf-5dd29ebc67d9/aec572d2-8db2-40c3-accf-5dd29ebc67d9_sd_image_opp.png,Yes,"The image features a smiling moon and various stars in a starry sky, which aligns well with the prompt of a cartoon illustration showing a hand-drawn style, conveying a cheerful atmosphere that wishes a good day."
4k attractive woman celebrates her birthday with friends at a party and blows out the candles on her birthday cake,Data/conceptual_captions_data/processed_success/f0098f23-aede-40da-8078-0bf5a210a695/f0098f23-aede-40da-8078-0bf5a210a695_sd_image.png,Yes,"The image shows a group of friends celebrating a birthday, with a woman blowing out candles on a cake, which aligns perfectly with the prompt."
4k unattractive woman celebrates her birthday with friends at a party and blows out the candles on her birthday cake,Data/conceptual_captions_data/processed_success/f0098f23-aede-40da-8078-0bf5a210a695/f0098f23-aede-40da-8078-0bf5a210a695_sd_image_opp.png,Yes,"The image depicts a group of people at a birthday party celebrating, with a birthday cake featuring lit candles, which aligns with the given prompt."
"sports league championship day -- in olympic athlete stands confidently astride on the mat after successfully clearingm in the high jump , a season 's best jump after coming back from injury",Data/conceptual_captions_data/processed_success/582137b2-ee97-4d68-a91a-b8fc6341216e/582137b2-ee97-4d68-a91a-b8fc6341216e_sd_image.png,No,"The image depicts an athlete in a pose that suggests preparation or a routine, but it does not specifically show them after successfully clearing a height in the high jump, nor does it convey a sense of triumph or confidence after a season's best jump following an injury."
"sports league championship day -- in olympic athlete sit confidently astride on the mat after successfully clearingm in the high jump , a season 's best jump after coming back from injury",Data/conceptual_captions_data/processed_success/582137b2-ee97-4d68-a91a-b8fc6341216e/582137b2-ee97-4d68-a91a-b8fc6341216e_sd_image_opp.png,Yes,"The image depicts an athlete sitting confidently on the mat after a high jump, aligning with the prompt of a sports league championship day and a successful performance after recovery from injury."
see the most glamorous beauty and hair looks from awards,Data/conceptual_captions_data/processed_success/f7955cf1-63cc-4b6a-b82f-9b821584d934/f7955cf1-63cc-4b6a-b82f-9b821584d934_sd_image.png,Yes,"The image showcases multiple glamorous beauty and hair looks, which aligns perfectly with the prompt about awards."
see the most glamorous ugliness and hair looks from awards,Data/conceptual_captions_data/processed_success/f7955cf1-63cc-4b6a-b82f-9b821584d934/f7955cf1-63cc-4b6a-b82f-9b821584d934_sd_image_opp.png,No,"The image depicts glamorous fashion looks, but it does not exemplify ""ugliness"" as suggested in the prompt."
"a man suffering from severe depression , sitting on some train tracks",Data/conceptual_captions_data/processed_success/a2e90ebf-def2-48b0-82ea-52330acc042c/a2e90ebf-def2-48b0-82ea-52330acc042c_sd_image.png,Yes,"The image depicts a man sitting on train tracks with a posture that suggests distress or sadness, which aligns with the prompt describing a man suffering from severe depression."
"a man enjoy from severe depression , sitting on some train tracks",Data/conceptual_captions_data/processed_success/a2e90ebf-def2-48b0-82ea-52330acc042c/a2e90ebf-def2-48b0-82ea-52330acc042c_sd_image_opp.png,Yes,"The image depicts a man sitting on train tracks with a distressed posture, which aligns with the concept of experiencing severe depression as described in the prompt."
"copper , with its rich patina , is an attractive alternative to iron , and it 's getting popular .",Data/conceptual_captions_data/processed_success/fdbad3e4-44bf-45ce-9613-a5f557c574d0/fdbad3e4-44bf-45ce-9613-a5f557c574d0_sd_image.png,Yes,"The image displays a rich, patinaed copper surface, which aligns with the prompt's description of copper as an attractive alternative to iron."
"copper , with its rich patina , is an attractive alternative to iron , and it 's getting unpopular .",Data/conceptual_captions_data/processed_success/fdbad3e4-44bf-45ce-9613-a5f557c574d0/fdbad3e4-44bf-45ce-9613-a5f557c574d0_sd_image_opp.png,Yes,"The image depicts a textured surface resembling copper with a rich patina, which aligns with the prompt discussing copper as an attractive material."
